id,name,lat,lon
699,Arthur W. Hummel,,
700,Bertrand Russell,,
701,Chiang Tung-hsiu,,
702,Chiang Wei-tz'u,,
703,Feng Shun-ti,,
704,Hu Ch'uan,,
705,John Leighton Stuart,,
706,Kao I-han,,
707,Lei Chen,,
708,Liang Shih-ch'iu,,
709,T. H. Huxley,,
710,T. T'ieh-hua,,
711,Tung Hsi,,
712,Wei Tao-ming,,
713,Woodrow Wilson,,
714,Hu Wen-hu,,
715,Hu Yeh-p'in,,
716,Hu Yuan-t'an,,
717,Hu Yun,,
718,Huang Chieh,,
719,Hsu Tsung-han,,
720,Huang Ming-t'an,,
721,Liu Kuei-i,,
722,Ma Fu-i,,
723,Miyazaki Torazo,,
724,T. Hsueh-lou,,
725,T. Po-hsien,,
726,Wang Chih-ch'un,,
727,Huang K'an,,
728,Huang K'o-ch'eng,,
729,Huang Kuang-jui,,
730,Huang Lu-yin,,
731,Huang Mu-sung,,
732,Huang Shao-ku,,
733,Hung Shen,,
734,Jao Shu-shih,,
735,Jen Hung-chun,,
736,K'ang Sheng,,
737,K'o Shao-min,,
738,K'uang Fu-cho,,
739,K'ung Te-ch'eng,,
740,Kan Nai-kuang,,
741,Kao Kang,,
742,Ko Kung-chen,,
743,Ku Cheng-lun,,
744,Ku Cheng-ting,,
745,Ku Chieh-kang,,
746,Ku Hung-ming,,
747,Kuo Hua-jo,,
748,Ch'eng Fang-wu,,
749,Chao Nan-kung,,
750,Cheng Po-ch'i,,
751,Chiang Kuang-tz'u,,
752,Ching Yinyu,,
753,Gerhart Hauptmann,,
754,Ho Kung-kan,,
755,Ho Lien,,
756,Ichikawa,,
757,John Galsworthy,,
758,M. Synge,,
759,Omar Khayyam,,
760,Rabindranath Tagore,,
761,Rubaiyat,,
762,Sato Tomiko,,
763,Sun Pingwen,,
764,T'ien Han,,
765,Tseng Yang-fu,,
766,Tsou T'ao-fen,,
767,Turgenev,,
768,Upton Sinclair,,
769,Walt Whitman,,
770,Wang Ta-ch'ing,,
771,Wu T'ieh-ch'eng,,
772,Yu Han-mou,,
773,Yu Li-ch'un,,
774,Yu Ta-fu,,
775,Kuo Ping-wen,,
776,Kuo T'ai-ch'i,,
777,Lao Nai-hsuan,,
778,Lei Ming-yuan,,
779,Li Chi,,
780,Li Fei-kan,,
781,Li Ken-yuan,,
782,Chiang Ch'un,,
783,Huang Chung-ying,,
784,Ma Yu-pao,,
785,Tai K'an,,
786,Li Ming,,
787,Ch'i Ling-ch'en,,
788,Dolinet,,
789,Hsia Chien-chung,,
790,Li Hung-tsao,,
791,Li Kun-ying,,
792,Li Shu-hua,,
793,Sun Pao-ch'i,,
794,Wang Chao,,
795,Yang Chia-lo,,
796,Li Shu-t'ung,,
797,Li Ta,,
798,Ariga Nagao,,
799,Frank J. Goodnow,,
800,T. Po-lan,,
801,T'an P'ing-shan,,
802,T'ang Hua-lung,,
803,Hsia Wei,,
804,Hu Tsung-to,,
805,Huang Hsu-ch'u,,
806,Li P'in-hsien,,
807,Liao Lei,,
808,Shen Hung-ying,,
809,Yeh Ch'i,,
810,Chang Chen-wu,,
811,Chang Piao,,
812,Chiang I-wu,,
813,Edward S. G. Li,,
814,Li Chao-hsiang,,
815,Li Shao-chi,,
816,Li Shao-fang,,
817,Sun Wu,,
818,T. Ch'un-shan,,
819,T. Yaoching,,
820,Yuan K'o-chin,,
821,Huang Tsun-hsien,,
822,Inukai Tsuyoshi,,
823,John Hay,,
824,Li Hui-hsien,,
825,Li Tuan-fen,,
826,Ma Chien-chung,,
827,Theodore Roosevelt,,
828,Timothy Richard,,
829,Liang Hung-chih,,
830,Liang Ssu-ch'eng,,
831,Liang Ssu-yung,,
832,Liao Ch'eng-chih,,
833,Boucopaix,,
834,Cynthia Liao,,
835,Delos F. Wilcox,,
836,Henry George,,
837,Liao En-t'ao,,
838,Liao Meng-hsing,,
839,Lin Wen-ch'ing,,
840,Lin Hsien-t'ang,,
841,Galin,,
842,Itagaki,,
843,K. Bluecher,,
844,Lin Yu-nan,,
845,Malinovsky,,
846,Rodion Ya,,
847,Tso Ch'uan,,
848,Yun Tai-ying,,
849,Liu Chih-tan,,
850,Liu Hung-sheng,,
851,Anna Louise Strong,,
852,Earl Browder,,
853,Hsiao Ching-kuang,,
854,Hu Fu,,
855,Jacques Doriot,,
856,John S. Service,,
857,Mohammed Ayub Khan,,
858,Su Chao-cheng,,
859,Teng Fa,,
860,Teng Tzu-hui,,
861,Tito,,
862,Tom Mann,,
863,Liu Wen-hui,,
864,Liu Wen-tao,,
865,Liu Ya-tzu,,
866,Lo Wen-kan,,
867,Lo Ch'ang-p'ei,,
868,Lo Ch'i-yuan,,
869,Lo Chen-yu,,
870,Lo Chia-lun,,
871,Lo I-nung,,
872,Lo Jui-ch'ing,,
873,Lo Jung-huan,,
874,Lu Po-hung,,
875,Lu Ting-yi,,
876,Lu Tso-fu,,
877,Ma Ch'ao-chun,,
878,Ma Chan-shan,,
879,Ma Chung-ying,,
880,Ma Fu-hsiang,,
881,Ma Hsu-lun,,
882,Ma Hung-pin,,
883,Ma Yin-ch'u,,
884,Mao Tse-min,,
885,Agnes Smedley,,
886,Breznev,,
887,Chang Ching-yao,,
888,Cheng Kuan-ying,,
889,Chiang Ch'ing,,
890,Chu Hsi,,
891,David D. Barrett,,
892,Eisenhower,,
893,Friedrich Paulsen,,
894,Han Lin-fu,,
895,Henricus Sneevliet,,
896,Ho Tzu-chen,,
897,John Stuart Mill,,
898,Kosygin,,
899,Li Han-chun,,
900,Mao Jen-sheng,,
901,Mao Tse-t'an,,
902,P'eng Chen,,
903,Pavel Mifand,,
904,Robert Payne,,
905,Stuart Schram,,
906,Teng En-ming,,
907,Tso Tsung-t'ang,,
908,Wen Ch'i-mei,,
909,Yang Ch'ang-chi,,
910,Yang K'ai-hui,,
911,Yu Fang-chou,,
912,Masud Sabri,,
913,Mei Kuang-ti,,
914,Mei Lan-fang,,
915,Mei Yi-pao,,
916,Meng Sen,,
917,Miao Pin,,
918,Mo Te-hui,,
919,Mu Hsiang-yueh,,
920,Ou-yang Ching-wu,,
921,P'an Kuang-tan,,
922,P'an Kung-chan,,
923,P'eng P'ai,,
924,P'u-ju,,
925,Chou Ying-jen,,
926,Chu-ko Liang,,
927,Hsiao Chu-ko,,
928,Liu Chien-hsu,,
929,Liu Jih-fu,,
930,Ma Hsiao-chun,,
931,Panchen Lama,,
932,Pei Tsu-yi,,
933,Po I-po,,
934,Saifudin,,
935,Shang Chen,,
936,Shao P'iao-p'ing,,
937,Shen Chia-pen,,
938,Shen Chun-ju,,
939,Shen Hung-lieh,,
940,Shen Ts'ung-wen,,
941,Shen Tse-min,,
942,Shen Tuan-hsien,,
943,Shen Yi,,
944,Shen Yin-mo,,
945,Sheng Hsuan-huai,,
946,Sheng Shih-ts'ai,,
947,Shih Chao-chi,,
948,Shih Ying,,
949,Shu Hsin-ch'eng,,
950,Su Man-shu,,
951,Su Yu,,
952,Sun Li-jen,,
953,Charles R. Hager,,
954,Cheng Shih-liang,,
955,Chin-yen,,
956,Feng Ching-ju,,
957,Georges Clemenceau,,
958,H. Pi-ch'en,,
959,H. Shou-ping,,
960,H. Yu-t'ang,,
961,Hsing-Chung-hui,,
962,J. Heng Liu,,
963,James Cantlie,,
964,John G. Kerr,,
965,Lin Pao-tse,,
966,Liu Jui-heng,,
967,Lu Hao-tung,,
968,Lu Mu-chen,,
969,Nakayama,,
970,Okuma Shigenobu,,
971,Paul Stevenson,,
972,Sun Mei,,
973,T. Chao-ch'un,,
974,T. Heng-ch'i,,
975,T. Te-chang,,
976,Tai En-sai,,
977,Yang Ch'u-yun,,
978,Sung Han-chang,,
979,Sung Hsi-lien,,
980,George VI,,
981,J. P. Morgan,,
982,John Van Antwerp MacMurray,,
